what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334635265
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461334642625
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1461334656890
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1461334657328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334661281
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334683468
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334691828
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334691843
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334691921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334720453
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334725937
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334744750
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461334745062
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461334745203
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1461334747765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334754312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334758078
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461334758500
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461334758625
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334760734
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334771656
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1461334771718
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461334774000
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.1.v200807241900,org.eclipse.wst.jsdt.manipulation,1461334780625
started,bundle,org.eclipse.wst.jsdt.core,1.0.104.v200901281939,org.eclipse.wst.jsdt.core,1461334781078
