what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1461337617531
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337623156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337623312
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1461337647328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337650203
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337652453
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1461337657140
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461337657515
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337666078
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337666171
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337668921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337669015
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1461337685984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337731859
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337732000
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1461337732062
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337767703
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1461337767750
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1461337768828
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1461337769953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337865921
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1461337866015
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461337866203
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337867156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461337867296
