what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461422404046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461422405562
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461422565296
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461422565375
executed,command,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.editors.lineNumberToggle,1461422575921
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1461422678609
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461422694109
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461422717093
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461422720500
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461422765734
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1461422834781
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1461422835015
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1461422835125
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1461422835312
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1461422847343
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1461422847578
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1461422847718
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1461422849562
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1461422868812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461422897656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461422958578
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461422958625
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1461423067593
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1461423067765
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1461423132781
