what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1461430256531
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1461430274609
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461430274968
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1461430281265
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461430281562
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1461430282500
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461430282828
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1461430285062
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461430285421
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1461430292734
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1461430294562
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.saveAll,1461430314984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461430316031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461430318578
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461430319640
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461430339437
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461430340656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461430394875
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1461430397000
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461430405359
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461430602296
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1461430604234
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461430606312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1461430624875
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1461430625453
